age,is_male,race,ownes_house,employment_status,employment_income,non_employment_income,treatment,expenditure
30,1,Hispanic,0,1,84898.5,0.0,0,67583.72
18,1,White,0,1,59724.0,1000.0,1,54166.64
35,1,Hispanic,1,1,112522.9,0.0,0,98744.21
18,1,Black,0,1,65068.3,0.0,0,47001.58
18,0,White,0,1,59085.6,10000.0,0,52094.75
18,0,White,1,1,56683.3,0.0,0,47177.73
45,0,Hispanic,0,1,133429.4,0.0,0,101591.61
18,1,White,0,0,0.0,10000.0,0,13292.13
18,1,White,0,1,63184.3,0.0,0,51863.52
47,0,White,0,1,138856.1,12000.0,0,117388.64
30,0,White,0,1,97178.2,5000.0,0,79631.62
20,1,Hispanic,0,0,0.0,1000.0,0,3688.16
29,0,Other,0,1,89263.2,0.0,1,78395.94
18,0,White,1,1,64626.4,0.0,0,53910.64
18,1,Other,0,0,0.0,10000.0,0,7999.82
20,0,White,0,0,0.0,1000.0,0,3319.45
59,0,White,1,1,165420.7,10000.0,1,146787.45
22,1,White,0,0,0.0,12000.0,1,10635.48
44,0,White,0,1,133010.3,0.0,0,115027.83
69,0,Black,0,1,199517.4,12000.0,0,173482.92
31,0,White,1,1,91183.6,0.0,0,70593.01
18,0,White,0,0,0.0,0.0,0,2372.86
39,0,White,0,1,114636.8,10000.0,1,90218.45
18,0,Asian,0,0,0.0,0.0,0,2603.78
18,0,White,0,1,61051.3,12000.0,0,51233.1
29,1,White,0,1,88257.9,0.0,1,73801.07
43,0,Hispanic,1,1,127296.1,0.0,0,101763.67
18,1,White,0,0,0.0,0.0,0,2488.26
24,1,White,1,0,0.0,12000.0,0,11097.9
18,1,White,1,0,0.0,0.0,1,2346.46
21,0,White,0,1,72761.7,12000.0,0,62683.1
18,1,White,1,1,67681.8,0.0,0,54105.47
21,0,White,1,0,0.0,10000.0,0,8010.47
36,1,White,0,1,110821.6,0.0,1,76786.95
54,0,Hispanic,0,0,0.0,0.0,0,2197.52
18,1,Black,1,1,68781.4,5000.0,0,56142.9
28,1,Black,0,1,85717.8,0.0,0,70828.83
52,1,Hispanic,0,1,148704.8,12000.0,0,132151.7
19,1,Asian,0,1,65724.2,0.0,1,53465.52
18,1,Asian,1,1,70446.7,0.0,0,55883.04
18,0,Hispanic,0,1,61309.8,1000.0,0,43746.09
36,1,White,0,1,109769.4,10000.0,1,92421.61
18,0,Hispanic,1,1,62104.5,0.0,0,55045.18
18,0,White,0,0,0.0,0.0,0,2712.54
30,0,Asian,0,1,93739.3,0.0,0,73203.72
22,1,White,0,0,0.0,12000.0,0,7469.69
29,0,Black,0,1,90662.0,12000.0,0,72643.4
28,1,White,0,1,90688.0,12000.0,0,77404.73
70,0,Hispanic,0,1,193940.1,10000.0,0,162202.15
18,0,Hispanic,0,0,0.0,1000.0,0,3539.38
25,0,White,0,1,80917.1,12000.0,0,66369.82
18,1,White,0,0,0.0,0.0,1,2650.5
18,0,White,0,0,0.0,0.0,0,2376.31
39,1,Black,1,1,114629.1,0.0,0,96548.77
39,1,Other,0,1,116912.2,10000.0,0,99200.32
38,1,Black,0,1,118345.7,10000.0,0,99406.0
18,1,White,0,0,0.0,12000.0,0,12528.34
18,1,White,0,0,0.0,0.0,0,2653.76
18,1,White,0,1,59765.3,0.0,0,45057.99
42,1,White,1,1,127419.8,10000.0,1,97803.17
18,1,White,0,0,0.0,0.0,0,2447.12
22,1,Hispanic,1,0,0.0,10000.0,1,11401.18
45,0,White,1,1,131822.2,1000.0,0,102285.88
27,0,White,0,1,85741.4,10000.0,0,77192.19
46,0,Hispanic,1,1,131793.5,10000.0,0,102691.41
18,1,Hispanic,1,1,59382.6,12000.0,0,52562.74
30,1,White,1,0,0.0,0.0,0,2392.08
18,0,White,0,0,0.0,12000.0,0,8873.16
18,0,Black,0,1,60902.9,12000.0,0,52023.42
18,1,Hispanic,0,0,0.0,12000.0,0,6425.05
27,1,Black,1,1,79572.5,10000.0,0,64006.35
18,0,White,1,0,0.0,10000.0,0,10456.88
18,1,Hispanic,0,1,69820.0,10000.0,0,61888.38
18,1,Hispanic,1,1,63269.8,0.0,0,52777.89
18,1,White,0,1,61463.4,0.0,0,47574.75
25,1,Black,0,0,0.0,12000.0,0,13902.22
48,1,White,0,1,142901.7,0.0,0,116820.19
18,0,Asian,1,1,68614.1,0.0,1,56529.9
23,1,Other,1,1,76863.0,12000.0,0,58101.46
18,0,Black,1,0,0.0,0.0,0,2546.95
70,1,Hispanic,1,1,196304.1,10000.0,1,184189.85
41,1,Hispanic,0,1,125955.1,0.0,0,95501.01
26,1,White,0,0,0.0,0.0,1,2943.19
18,1,Hispanic,0,0,0.0,0.0,1,3172.49
31,0,Asian,0,1,89900.6,12000.0,0,73266.4
18,1,Black,1,0,0.0,12000.0,1,12544.21
22,0,Black,1,0,0.0,12000.0,1,11281.46
28,0,Black,0,0,0.0,0.0,0,2468.03
20,1,Hispanic,0,0,0.0,0.0,0,2168.19
18,1,White,0,0,0.0,0.0,0,2527.58
69,0,Black,0,1,194023.0,0.0,1,167934.45
39,1,White,1,0,0.0,0.0,0,2283.93
22,1,White,1,1,64948.0,12000.0,1,57827.9
18,1,Hispanic,0,0,0.0,10000.0,0,10470.48
24,0,Other,0,1,69904.2,0.0,0,54433.3
22,1,White,0,1,76729.2,12000.0,0,63564.24
18,1,Black,0,0,0.0,0.0,0,2352.45
18,1,Hispanic,0,1,58424.7,1000.0,1,57669.11
19,1,Black,0,1,69441.2,10000.0,0,51866.2
30,0,Hispanic,1,1,90893.5,10000.0,0,80859.48
38,1,White,0,1,117356.1,10000.0,0,90230.84
50,0,White,1,1,138640.2,12000.0,0,123288.95
18,0,White,1,1,55237.3,0.0,1,34384.26
18,1,White,1,0,0.0,0.0,0,2517.08
18,0,Other,0,0,0.0,10000.0,0,10884.4
18,1,White,1,0,0.0,0.0,1,2895.35
61,1,White,0,1,172051.3,0.0,0,134814.15
18,1,White,1,0,0.0,0.0,1,3231.33
35,0,Hispanic,0,1,110345.4,0.0,0,84008.87
57,1,Hispanic,0,1,163189.8,0.0,1,117307.62
45,0,White,0,1,130505.5,1000.0,0,99947.99
20,1,White,0,1,68785.0,10000.0,0,51544.47
24,1,Asian,0,1,83303.0,0.0,0,65790.19
18,1,Other,0,0,0.0,0.0,1,2975.87
18,0,Hispanic,0,1,58087.1,10000.0,0,50250.69
19,0,Black,1,0,0.0,10000.0,0,9559.31
18,0,Other,0,0,0.0,0.0,0,2647.99
70,0,Black,0,1,188862.2,1000.0,0,146527.61
18,0,Black,0,0,0.0,12000.0,0,8930.74
18,1,White,0,0,0.0,0.0,0,2577.75
30,1,White,1,1,97540.4,0.0,1,84924.12
43,0,White,1,1,127066.4,0.0,0,102667.16
18,1,Asian,0,1,59185.0,10000.0,0,49826.19
34,0,Hispanic,1,1,100505.2,0.0,1,81927.53
18,0,White,0,0,0.0,0.0,1,3522.25
19,0,White,0,0,0.0,10000.0,0,8318.32
23,0,Hispanic,0,0,0.0,0.0,0,2712.69
24,0,White,0,0,0.0,0.0,0,2863.45
18,1,Hispanic,0,0,0.0,12000.0,0,11049.8
57,0,White,0,1,161332.1,0.0,0,134801.13
30,0,Other,1,1,98044.7,10000.0,0,82294.28
18,1,White,1,0,0.0,10000.0,1,9912.39
18,1,White,1,0,0.0,0.0,0,2398.42
20,1,Black,1,0,0.0,12000.0,0,8897.05
26,1,Hispanic,1,1,87474.9,12000.0,1,67778.16
42,0,Hispanic,0,1,124283.2,10000.0,0,94954.71
70,0,White,0,1,188748.9,0.0,0,155559.14
18,1,White,1,0,0.0,0.0,0,2514.14
18,1,White,0,1,67813.6,10000.0,1,49142.2
18,1,Asian,0,0,0.0,0.0,0,2811.1
22,0,White,1,1,72641.6,5000.0,0,57233.49
18,1,Black,0,1,68541.6,0.0,0,55592.39
43,1,Black,1,1,130032.6,12000.0,0,108007.49
18,0,White,0,1,65928.9,12000.0,0,47317.48
18,1,Hispanic,1,0,0.0,12000.0,0,17418.96
20,1,White,0,0,0.0,12000.0,0,9023.35
18,1,Other,0,1,67263.7,0.0,0,52705.34
18,1,Black,0,0,0.0,10000.0,1,11444.99
37,1,White,0,1,110957.7,0.0,1,77964.52
23,1,Hispanic,0,0,0.0,10000.0,0,10421.0
51,1,Hispanic,0,1,149110.7,0.0,1,133635.96
21,0,Hispanic,0,0,0.0,0.0,0,2676.82
24,1,Hispanic,0,0,0.0,0.0,1,2805.71
23,0,Black,0,0,0.0,0.0,1,3115.99
18,0,White,0,0,0.0,0.0,0,2725.17
23,0,Black,1,0,0.0,0.0,0,2771.22
36,1,Hispanic,0,1,110271.0,10000.0,0,92252.01
18,0,Asian,0,0,0.0,0.0,0,2414.82
70,1,Hispanic,1,1,259338.1,12000.0,1,241694.19
70,0,Black,0,1,195254.2,10000.0,0,157159.05
61,1,Black,1,1,176396.2,0.0,0,134204.5
20,1,White,0,0,0.0,0.0,0,2381.39
19,0,Hispanic,0,1,71157.7,0.0,0,59949.54
28,0,White,0,1,85641.1,10000.0,0,69109.67
23,0,White,0,1,72657.4,0.0,1,64269.35
18,1,White,0,0,0.0,1000.0,0,3191.62
18,1,Hispanic,0,1,64854.4,0.0,1,65213.09
18,1,White,0,1,67460.7,0.0,1,51538.67
18,0,Black,0,0,0.0,0.0,0,2676.86
23,1,Black,1,0,0.0,10000.0,0,9177.2
18,1,White,0,1,67171.9,0.0,0,47845.52
18,1,White,0,0,0.0,0.0,0,2772.22
18,1,White,0,0,0.0,1000.0,0,3067.14
18,0,Hispanic,1,0,0.0,0.0,0,2669.85
26,1,Black,0,1,85195.6,12000.0,1,78173.24
26,1,White,0,1,81291.5,12000.0,0,68679.18
20,1,White,1,1,73253.4,12000.0,0,63946.21
21,1,White,0,1,67199.4,0.0,0,55740.41
57,0,Asian,0,1,151155.4,0.0,0,114069.17
18,0,Hispanic,0,0,0.0,0.0,0,2389.6
70,1,White,0,0,0.0,0.0,1,2476.13
40,0,Hispanic,0,1,116541.0,0.0,0,94373.33
20,0,White,0,0,0.0,10000.0,0,12408.5
39,1,White,0,1,117550.4,12000.0,0,92924.2
62,0,White,1,1,175963.9,10000.0,0,148296.67
20,0,Hispanic,0,1,61676.3,12000.0,0,47151.75
18,1,White,0,0,0.0,12000.0,0,8085.02
18,1,Hispanic,0,1,58090.7,12000.0,0,53509.8
18,0,Asian,0,1,66131.6,5000.0,0,54094.6
56,1,Asian,0,0,0.0,1000.0,0,3638.36
18,1,Black,0,1,67637.2,0.0,0,50879.02
40,0,Black,1,1,120469.5,0.0,0,92421.39
18,1,White,1,0,0.0,12000.0,0,11228.5
28,0,White,0,1,83571.1,0.0,0,67363.35
18,0,Asian,0,0,0.0,0.0,1,2941.38
18,0,Hispanic,0,1,62715.9,0.0,1,49424.64
18,0,White,0,1,65396.5,0.0,0,48965.47
33,1,Hispanic,0,0,0.0,0.0,0,2242.62
22,0,White,0,1,73854.6,0.0,1,53705.96
30,0,White,1,0,0.0,10000.0,0,10408.09
23,1,Other,0,0,0.0,0.0,0,2364.4
20,1,Hispanic,0,0,0.0,0.0,0,2382.5
18,1,Black,0,0,0.0,0.0,0,2627.78
35,1,Other,1,1,104840.7,10000.0,1,81533.32
21,1,White,1,0,0.0,0.0,0,2412.77
40,0,White,0,1,115728.9,0.0,0,92571.47
29,1,White,0,1,99367.3,12000.0,0,72197.16
31,0,White,1,1,99494.1,1000.0,1,94378.02
18,1,Hispanic,0,0,0.0,12000.0,0,10594.03
18,1,Hispanic,0,1,67787.4,0.0,0,52809.67
31,1,White,0,0,0.0,0.0,0,2440.03
70,0,White,1,1,208738.1,12000.0,0,156903.13
28,1,White,0,0,0.0,0.0,0,2310.13
39,1,Hispanic,0,0,0.0,12000.0,0,13669.43
67,1,Hispanic,1,1,185023.5,0.0,0,141446.16
33,1,Asian,1,0,0.0,0.0,1,3011.25
18,0,Black,0,0,0.0,0.0,0,2664.11
66,0,White,1,1,182190.6,0.0,1,118067.64
18,0,White,0,1,58694.6,0.0,0,46520.64
18,0,White,0,1,67732.3,0.0,0,57340.31
45,0,Hispanic,0,1,130484.6,10000.0,0,111208.58
26,0,White,1,0,0.0,10000.0,0,12907.02
68,1,Hispanic,0,1,182005.3,0.0,0,142441.64
56,0,White,0,1,158050.2,0.0,0,140480.58
26,1,Hispanic,0,0,0.0,10000.0,0,6007.55
18,0,White,1,0,0.0,0.0,1,3035.6
19,0,White,1,0,0.0,10000.0,0,9449.89
70,1,Asian,0,1,255964.4,0.0,0,192642.08
21,1,Black,1,1,77754.1,0.0,0,62911.72
32,0,Asian,1,1,97236.8,5000.0,0,87454.32
18,1,Black,0,0,0.0,0.0,0,2361.44
18,1,White,0,0,0.0,0.0,1,3093.68
27,0,Asian,0,0,0.0,0.0,0,2222.49
22,1,White,0,0,0.0,10000.0,0,13839.7
48,0,White,0,1,138231.0,0.0,0,121605.66
18,0,Hispanic,0,1,61249.2,5000.0,0,52433.93
61,0,White,1,1,170527.7,10000.0,0,152505.67
36,0,Asian,0,1,109661.9,0.0,0,83792.01
20,1,Black,0,0,0.0,5000.0,0,5844.08
25,1,White,0,0,0.0,12000.0,0,12263.94
18,1,Black,0,0,0.0,0.0,0,2116.11
64,1,Hispanic,0,1,232112.0,5000.0,0,186786.86
52,1,White,1,1,155378.2,0.0,0,131610.14
18,0,Asian,0,0,0.0,12000.0,1,12359.14
18,0,White,0,0,0.0,0.0,0,2452.01
29,0,Black,0,1,86107.4,0.0,0,62725.89
18,0,White,1,0,0.0,12000.0,0,13399.33
23,0,White,0,0,0.0,0.0,0,2590.31
34,0,White,0,1,108054.1,0.0,0,79521.0
22,1,Asian,0,0,0.0,0.0,0,2492.94
70,0,Black,1,1,191728.5,10000.0,0,137372.45
18,1,Hispanic,0,1,66252.8,0.0,1,56857.06
18,0,Hispanic,1,0,0.0,0.0,1,3000.06
18,0,Black,0,0,0.0,10000.0,1,11162.27
54,1,White,0,1,148296.5,12000.0,0,119621.34
37,0,Other,0,1,110432.4,10000.0,0,90723.91
32,1,Black,0,0,0.0,0.0,0,2302.75
65,0,Asian,1,1,186298.8,1000.0,0,141364.62
34,0,White,0,1,101880.0,0.0,0,90353.36
18,1,White,1,1,66966.7,12000.0,0,53568.14
23,0,Hispanic,1,0,0.0,0.0,0,2566.14
18,1,White,0,0,0.0,0.0,0,2622.26
18,1,White,0,1,69948.3,0.0,0,56734.92
42,0,Hispanic,1,1,123664.2,12000.0,1,85834.28
18,1,White,1,1,71055.5,10000.0,0,58437.54
18,0,Hispanic,0,0,0.0,12000.0,0,14503.83
18,0,White,0,0,0.0,0.0,1,2845.85
61,1,White,0,1,167801.4,1000.0,0,139686.97
41,0,Black,0,1,121135.6,10000.0,0,105280.72
35,0,Asian,0,1,110770.8,12000.0,0,87326.83
40,1,Asian,1,1,120994.7,10000.0,0,99933.18
40,0,White,0,1,112519.5,10000.0,1,100096.53
18,1,Black,0,1,59751.7,12000.0,0,46527.7
70,1,Hispanic,0,0,0.0,1000.0,1,3281.12
18,1,Hispanic,0,0,0.0,12000.0,0,13137.58
18,1,Asian,0,1,63091.9,0.0,1,46465.32
25,0,White,0,1,79908.3,0.0,0,58019.64
36,0,Hispanic,0,1,107683.9,0.0,1,57988.46
18,1,White,1,0,0.0,0.0,1,2630.06
70,0,Hispanic,0,1,191730.1,12000.0,0,160083.18
18,0,White,1,1,65283.7,12000.0,0,60179.86
24,1,Other,1,0,0.0,5000.0,0,4702.14
19,1,White,1,1,67900.1,12000.0,1,50778.25
36,0,White,1,1,112627.8,0.0,1,84114.48
29,1,Black,0,1,94039.6,0.0,0,76044.51
18,1,Black,0,0,0.0,0.0,0,2275.98
27,0,Hispanic,0,0,0.0,0.0,0,2408.39
29,0,Hispanic,1,1,85531.7,12000.0,1,66570.0
25,1,White,1,1,79540.6,0.0,0,60848.05
18,1,White,0,1,65584.8,10000.0,0,54480.67
25,1,White,0,1,80633.6,12000.0,0,67781.53
28,1,Hispanic,0,1,98173.2,5000.0,0,72416.39
22,0,White,0,0,0.0,5000.0,0,5611.23
27,0,Asian,0,0,0.0,10000.0,0,6058.38
24,0,Asian,0,0,0.0,0.0,1,2656.59
37,0,Hispanic,0,0,0.0,5000.0,1,7241.15
40,1,White,0,0,0.0,0.0,0,2522.04
25,1,Hispanic,1,0,0.0,0.0,0,2554.24
18,0,White,0,0,0.0,5000.0,0,5502.07
24,1,Other,0,0,0.0,0.0,0,2386.94
18,1,Asian,1,1,62574.6,0.0,0,50544.53
34,0,Black,0,1,107427.6,0.0,1,84076.29
35,0,White,0,1,98739.1,0.0,0,76524.75
18,1,Asian,0,1,62744.2,10000.0,0,53112.42
18,0,White,0,1,61741.5,1000.0,0,50196.82
18,0,White,0,0,0.0,0.0,1,2349.77
50,0,Asian,0,1,135362.6,12000.0,0,119207.12
18,0,White,1,0,0.0,0.0,1,3315.97
38,0,White,0,1,113556.6,12000.0,0,92447.6
37,0,Hispanic,1,1,157464.6,0.0,0,124634.86
18,1,Hispanic,0,0,0.0,12000.0,0,7998.6
23,1,White,0,0,0.0,0.0,0,2426.38
51,0,White,1,1,142238.8,0.0,0,114586.97
18,1,Asian,0,0,0.0,0.0,1,3126.2
18,0,White,0,1,66698.6,0.0,0,47769.86
18,1,White,0,1,71665.1,0.0,1,58350.38
59,1,White,0,1,164778.8,12000.0,0,142783.09
25,1,Other,0,1,83488.6,0.0,0,61963.5
32,0,White,0,1,100890.8,0.0,0,70910.19
56,0,Other,1,1,156635.2,0.0,0,126803.57
18,1,White,0,1,65627.5,12000.0,0,56131.34
22,0,Other,0,1,68517.8,10000.0,0,56593.02
42,0,Asian,0,0,0.0,0.0,0,2586.16
18,0,Black,0,1,62858.0,1000.0,0,51162.71
18,0,Hispanic,0,0,0.0,0.0,0,2543.35
27,0,White,0,1,86154.8,0.0,1,64846.68
28,1,Hispanic,1,1,88269.0,0.0,0,72121.71
36,0,Hispanic,1,1,106395.1,0.0,0,72325.17
18,1,White,0,0,0.0,1000.0,0,3170.34
63,1,White,0,1,175156.1,12000.0,1,108491.28
45,1,Black,1,1,136728.6,0.0,0,102715.98
49,1,Hispanic,0,1,141082.3,10000.0,0,105579.07
25,1,White,0,1,75891.5,10000.0,0,58197.81
18,1,White,1,1,59338.8,5000.0,0,45851.04
18,1,White,1,1,67963.7,0.0,0,52475.85
61,0,White,0,1,172596.9,0.0,0,144440.96
39,1,White,0,1,122653.2,0.0,0,93580.19
28,0,Hispanic,1,1,82042.7,0.0,0,58141.96
36,1,White,0,1,108892.6,0.0,0,79735.83
18,1,Black,0,0,0.0,0.0,0,2683.58
30,0,Hispanic,0,0,0.0,1000.0,0,3885.53
23,1,White,1,1,81439.3,10000.0,0,72458.25
49,1,White,0,1,138117.6,12000.0,0,113920.13
52,0,White,0,1,141058.6,0.0,0,107387.7
23,1,White,0,1,80523.9,0.0,0,61174.45
18,0,Hispanic,0,0,0.0,0.0,0,2618.69
59,0,White,1,1,161172.6,12000.0,0,115842.17
31,0,White,0,1,95246.4,10000.0,1,67821.56
18,1,White,0,0,0.0,0.0,0,2391.65
18,0,White,0,0,0.0,12000.0,1,13478.86
18,1,White,0,0,0.0,0.0,0,2349.66
18,1,White,0,0,0.0,10000.0,0,13673.28
18,1,Hispanic,0,1,65993.4,0.0,1,59637.29
22,0,White,0,1,80589.0,0.0,0,60632.83
18,1,Hispanic,0,0,0.0,10000.0,0,10786.47
36,0,Asian,0,1,105618.3,0.0,0,81629.75
65,1,Hispanic,0,1,180482.4,10000.0,1,149244.92
35,1,White,1,1,110698.5,12000.0,1,99084.81
18,0,Hispanic,0,1,57113.1,10000.0,1,44117.6
45,1,Black,0,0,0.0,0.0,0,2410.43
18,1,Black,0,1,71482.0,12000.0,0,59188.88
18,1,White,0,0,0.0,0.0,0,2578.54
20,0,Black,1,1,66450.6,12000.0,0,54820.85
39,0,White,1,1,111651.7,10000.0,0,98147.31
54,0,Black,0,0,0.0,12000.0,0,13669.61
27,1,Hispanic,0,1,79708.3,0.0,0,67253.44
18,1,Other,0,1,68075.9,0.0,0,58028.54
22,1,Black,1,1,74392.3,0.0,0,56490.73
20,1,Hispanic,0,1,76737.0,0.0,1,64092.61
26,1,Asian,1,0,0.0,1000.0,0,3312.69
42,0,Hispanic,0,1,123928.6,10000.0,1,95421.79
18,0,Other,0,1,58982.8,0.0,0,46346.09
18,0,White,1,0,0.0,0.0,1,3671.48
51,0,Asian,1,0,0.0,12000.0,1,11772.43
18,1,Hispanic,0,0,0.0,0.0,0,2478.8
53,0,White,1,1,150096.9,12000.0,0,126387.63
19,0,Hispanic,0,1,68577.0,0.0,0,52511.35
31,1,White,0,0,0.0,0.0,0,2724.17
18,0,Hispanic,0,1,56984.0,0.0,0,45499.9
18,1,Hispanic,0,0,0.0,1000.0,0,3412.41
18,1,White,1,0,0.0,0.0,0,2229.26
63,1,Asian,1,1,177958.9,10000.0,0,147397.13
18,1,Black,0,0,0.0,0.0,0,2407.07
18,0,Hispanic,0,0,0.0,0.0,1,3742.34
18,1,Black,0,0,0.0,0.0,1,2685.12
37,0,White,1,1,108456.2,12000.0,0,94444.18
31,0,Hispanic,0,1,97900.6,12000.0,0,77620.2
18,0,White,1,1,68757.2,12000.0,0,58496.76
18,1,White,1,0,0.0,0.0,0,2355.76
18,1,Hispanic,0,0,0.0,10000.0,0,11512.84
23,1,Hispanic,1,0,0.0,12000.0,0,12259.88
18,1,Asian,1,0,0.0,0.0,0,2383.76
24,1,Asian,1,1,81027.8,10000.0,0,58662.26
35,0,White,0,1,103070.6,0.0,0,72603.96
46,0,Asian,1,1,137565.6,0.0,1,121264.85
28,0,Hispanic,1,1,91792.3,0.0,0,73748.36
18,0,White,0,0,0.0,10000.0,0,9810.18
18,1,Other,0,0,0.0,12000.0,0,12241.96
18,0,White,1,0,0.0,0.0,0,2183.13
56,0,Hispanic,0,1,155088.1,0.0,0,124552.29
18,1,Asian,1,1,59403.5,0.0,0,47057.08
18,0,White,0,1,67298.0,0.0,0,50635.69
18,1,Black,0,1,63369.5,12000.0,0,49823.55
18,1,Hispanic,0,0,0.0,0.0,0,2610.16
35,0,Hispanic,0,1,105534.9,0.0,0,81021.06
44,0,Hispanic,0,1,135481.2,0.0,0,109481.31
18,1,Asian,0,0,0.0,0.0,0,2382.75
18,0,White,1,0,0.0,12000.0,0,13345.6
20,1,Hispanic,0,1,68508.5,0.0,0,56651.78
18,1,Hispanic,0,0,0.0,10000.0,0,10722.08
70,1,Hispanic,1,1,199349.1,0.0,0,157848.21
29,0,Hispanic,0,0,0.0,0.0,0,2836.49
36,1,White,0,1,104893.1,12000.0,1,104535.48
18,1,Black,1,0,0.0,0.0,1,2977.32
50,1,White,1,1,149871.2,10000.0,0,114998.98
18,0,Hispanic,0,0,0.0,0.0,0,2404.59
30,0,White,0,0,0.0,0.0,0,2960.49
46,1,Hispanic,1,0,0.0,0.0,0,2532.31
51,0,Hispanic,0,1,136273.0,12000.0,0,110879.83
21,0,Hispanic,1,0,0.0,0.0,0,2746.24
18,0,Asian,0,0,0.0,12000.0,0,16458.23
34,0,White,1,1,102660.9,0.0,0,73049.21
18,0,White,0,0,0.0,0.0,0,2300.16
32,1,White,0,1,101883.8,0.0,1,73813.37
29,1,White,1,0,0.0,0.0,0,2601.53
31,0,Other,0,0,0.0,10000.0,1,9427.06
39,0,White,0,1,117798.0,10000.0,0,108641.19
18,0,White,0,1,64062.1,0.0,0,54385.32
35,1,Asian,0,1,107956.4,10000.0,0,78748.87
70,0,Hispanic,1,0,0.0,12000.0,1,11896.59
65,1,White,1,1,187071.4,0.0,0,136630.12
25,1,Other,0,1,81802.0,0.0,0,63980.4
31,1,Hispanic,0,0,0.0,0.0,0,2523.89
18,0,Other,0,0,0.0,0.0,1,3001.61
18,1,Hispanic,1,1,65515.6,12000.0,0,52824.66
40,0,Black,1,1,120076.7,0.0,0,96370.68
27,0,Hispanic,1,1,90398.5,1000.0,0,65434.11
18,0,White,1,0,0.0,10000.0,0,9113.16
18,0,Other,0,0,0.0,0.0,0,2710.54
18,0,White,0,0,0.0,5000.0,0,7127.99
18,0,White,0,0,0.0,10000.0,0,10049.31
18,0,Black,0,0,0.0,5000.0,0,7265.07
18,0,White,1,1,63511.6,0.0,0,56778.35
47,1,Other,1,1,137600.4,0.0,1,104426.07
18,1,Black,1,0,0.0,0.0,0,2299.12
29,0,Hispanic,1,0,0.0,0.0,0,2250.51
26,1,White,1,1,88538.3,0.0,0,66493.66
18,1,White,1,0,0.0,12000.0,0,12099.63
18,0,Asian,0,1,58761.2,0.0,1,38924.22
27,1,Hispanic,1,1,86873.6,1000.0,0,69457.94
25,0,Black,1,1,79567.7,10000.0,0,58793.46
18,0,Asian,0,0,0.0,12000.0,0,8151.72
18,0,Other,0,1,61584.4,0.0,0,42695.62
18,0,Hispanic,0,1,66806.0,10000.0,0,55688.75
18,1,Hispanic,1,0,0.0,12000.0,0,12137.23
24,1,White,0,0,0.0,12000.0,1,12832.65
18,0,Asian,0,0,0.0,0.0,0,2354.83
70,0,White,1,1,188994.2,10000.0,0,151343.43
21,1,Black,0,0,0.0,5000.0,0,6614.24
30,0,White,0,1,83871.9,0.0,1,66789.24
18,0,Hispanic,0,1,67574.6,10000.0,0,54163.05
18,1,White,0,1,64766.7,1000.0,0,52815.63
67,0,Black,0,1,177839.3,10000.0,1,151800.96
40,0,Black,0,1,120289.4,10000.0,0,93383.31
24,1,Black,0,1,76842.1,0.0,0,54478.7
31,0,Black,0,1,97531.9,0.0,1,66684.37
18,1,White,1,1,66630.8,0.0,0,56788.21
70,1,Hispanic,0,0,0.0,1000.0,0,3253.5
47,0,Hispanic,0,1,181119.2,0.0,0,141442.73
70,0,White,1,1,195640.5,0.0,0,158550.27
18,1,Hispanic,1,0,0.0,0.0,0,2492.3
18,1,White,0,0,0.0,12000.0,0,14651.77
56,1,White,0,1,161985.4,0.0,0,115833.28
63,1,Asian,0,0,0.0,12000.0,0,5696.34
18,0,Hispanic,1,0,0.0,0.0,0,2512.55
18,1,Hispanic,1,0,0.0,0.0,0,2098.59
23,1,Hispanic,1,0,0.0,10000.0,0,11785.51
28,1,Hispanic,0,1,88446.6,12000.0,0,77791.06
18,1,White,1,0,0.0,0.0,0,2647.32
18,0,Hispanic,0,0,0.0,0.0,0,2438.72
38,1,Hispanic,0,1,114106.7,10000.0,1,93967.67
70,1,Black,1,1,200901.3,12000.0,0,155555.96
18,1,Other,0,0,0.0,0.0,0,2413.62
18,1,Hispanic,0,0,0.0,5000.0,1,6339.6
19,0,Hispanic,0,0,0.0,0.0,0,2955.66
31,1,Black,0,1,153945.4,1000.0,0,122772.06
18,1,Hispanic,1,0,0.0,12000.0,0,10096.91
30,0,Hispanic,0,0,0.0,5000.0,0,5382.29
35,0,Hispanic,0,1,95352.8,12000.0,0,87121.39
18,1,White,0,1,62629.4,0.0,1,34482.1
64,0,Hispanic,0,1,182353.0,12000.0,0,133354.22
19,1,Hispanic,0,0,0.0,0.0,0,2526.68
26,0,White,1,1,75520.7,0.0,0,58549.01
40,1,Hispanic,0,1,167681.7,1000.0,1,151083.54
18,1,White,0,1,56754.2,0.0,0,44081.47
66,1,Hispanic,0,1,180844.5,0.0,0,146785.58
19,0,White,0,0,0.0,12000.0,0,15267.01
18,0,Hispanic,0,0,0.0,0.0,0,2554.82
32,0,White,0,1,95805.7,10000.0,0,78544.69
24,0,Hispanic,1,0,0.0,0.0,0,2525.13
18,1,Black,0,1,63689.3,5000.0,0,51466.09
25,1,Black,0,1,76421.9,0.0,1,60531.36
18,0,White,0,0,0.0,0.0,0,2554.72
37,1,White,0,1,109403.4,0.0,0,77837.99
18,0,Black,0,0,0.0,0.0,1,3632.9
55,1,Asian,1,0,0.0,12000.0,0,10819.48
18,1,White,0,0,0.0,5000.0,1,7063.78
