age,is_male,race,ownes_house,employment_status,employment_income,non_employment_income
47,1,White,1,1,128146.2,0.0
18,1,Black,0,1,63283.5,0.0
18,1,White,1,0,0.0,9000.0
18,1,Black,0,0,0.0,0.0
34,0,White,0,1,92129.9,5000.0
27,1,Hispanic,1,1,79033.5,0.0
21,1,White,0,0,0.0,0.0
29,0,Hispanic,0,1,91643.7,0.0
44,1,Asian,0,1,124914.4,12000.0
18,1,Hispanic,0,1,63886.1,12000.0
18,1,Asian,0,1,58312.6,1000.0
67,0,White,1,1,180541.8,0.0
30,1,White,0,1,97506.0,12000.0
18,1,Hispanic,1,0,0.0,1000.0
18,1,Hispanic,0,0,0.0,0.0
18,0,Asian,0,1,55661.1,5000.0
35,1,White,0,0,0.0,0.0
68,1,Hispanic,1,1,184447.2,9000.0
18,0,Hispanic,1,0,0.0,0.0
18,0,White,1,0,0.0,0.0
26,1,White,0,1,78777.6,0.0
22,1,White,1,0,0.0,0.0
25,1,Asian,0,0,0.0,12000.0
30,0,Asian,1,1,89142.8,0.0
18,1,Hispanic,1,1,58747.2,9000.0
18,1,Hispanic,0,0,0.0,0.0
18,1,White,1,0,0.0,9000.0
31,0,White,0,0,0.0,0.0
19,0,Asian,0,1,64271.6,9000.0
22,0,White,1,1,64565.4,12000.0
18,0,Hispanic,0,1,60955.4,9000.0
18,0,White,0,1,57677.4,12000.0
18,0,Asian,0,0,0.0,0.0
18,1,White,0,0,0.0,0.0
52,1,Hispanic,1,1,136781.1,0.0
18,1,Asian,1,0,0.0,0.0
31,1,Hispanic,0,0,0.0,0.0
48,0,Asian,1,0,0.0,0.0
18,1,Black,0,1,58723.8,0.0
20,0,White,0,1,78694.1,0.0
18,1,Asian,1,0,0.0,5000.0
34,1,White,0,1,102494.6,1000.0
18,0,Hispanic,0,0,0.0,9000.0
38,0,Black,1,1,112679.9,9000.0
70,0,White,0,1,185814.5,0.0
45,0,Other,1,0,0.0,9000.0
21,0,White,0,0,0.0,0.0
23,1,Hispanic,0,1,72933.2,0.0
24,1,Asian,1,1,80029.8,12000.0
18,0,Black,0,1,50084.4,9000.0
18,1,Hispanic,0,0,0.0,12000.0
70,0,White,0,1,191239.9,9000.0
38,1,White,0,1,111832.9,12000.0
18,1,Black,1,0,0.0,9000.0
33,1,White,1,0,0.0,12000.0
18,1,White,0,0,0.0,12000.0
18,0,Black,0,1,55428.6,0.0
30,1,White,0,1,85508.6,0.0
18,0,White,0,1,59572.8,0.0
65,1,Black,0,1,175016.4,0.0
18,1,White,1,1,58660.1,0.0
35,0,White,0,1,108251.1,12000.0
18,1,White,0,0,0.0,0.0
18,1,Other,0,1,69790.0,12000.0
18,0,Asian,0,0,0.0,9000.0
18,1,Hispanic,0,1,65882.4,1000.0
18,0,White,0,0,0.0,0.0
70,0,Hispanic,1,1,191857.5,0.0
18,1,White,0,0,0.0,0.0
29,1,White,0,1,91478.9,9000.0
37,0,Hispanic,1,0,0.0,5000.0
28,1,White,0,0,0.0,12000.0
43,0,Asian,1,1,118597.5,9000.0
18,1,White,1,0,0.0,9000.0
18,1,Black,0,0,0.0,0.0
44,1,White,0,1,132997.8,0.0
21,0,White,0,0,0.0,0.0
18,1,White,0,1,63844.0,1000.0
70,0,Black,0,1,187177.5,0.0
18,1,White,0,0,0.0,0.0
18,0,White,0,0,0.0,0.0
21,1,Other,0,1,70852.6,0.0
23,0,Black,0,1,72405.0,9000.0
18,0,Asian,0,1,59052.0,0.0
18,1,Hispanic,0,0,0.0,0.0
59,1,White,0,1,160614.0,9000.0
18,1,White,1,1,65820.7,1000.0
18,1,Hispanic,0,1,55180.9,9000.0
18,0,Asian,0,0,0.0,9000.0
19,1,Black,1,0,0.0,12000.0
18,1,Hispanic,0,0,0.0,12000.0
18,1,Black,0,0,0.0,12000.0
18,0,White,1,0,0.0,0.0
46,1,Asian,0,1,133740.3,1000.0
38,1,Asian,0,1,107917.0,0.0
39,1,Black,0,1,118434.9,0.0
22,1,Asian,1,1,77364.8,0.0
18,0,Black,1,0,0.0,0.0
33,1,Other,1,1,100998.7,0.0
42,1,Other,0,1,170985.1,1000.0
18,0,Other,0,0,0.0,0.0
18,1,Black,0,1,68704.7,9000.0
24,0,Other,0,1,68933.2,0.0
18,1,White,1,1,62390.7,0.0
43,0,White,0,1,120065.3,0.0
21,0,Other,1,1,63448.5,0.0
18,1,White,1,1,64150.4,0.0
35,1,White,0,1,106612.7,12000.0
22,0,Black,1,0,0.0,0.0
23,1,White,1,0,0.0,12000.0
18,0,White,0,0,0.0,9000.0
20,1,White,0,1,65117.4,12000.0
24,1,Hispanic,0,0,0.0,9000.0
18,0,White,0,1,59924.1,9000.0
58,0,White,1,1,213290.4,0.0
66,1,Black,0,1,182553.5,9000.0
18,0,White,0,0,0.0,0.0
18,0,White,0,0,0.0,12000.0
18,1,White,0,0,0.0,0.0
18,1,Other,0,0,0.0,0.0
30,1,White,1,1,91735.8,0.0
18,0,White,0,1,58690.6,12000.0
42,1,White,1,1,172811.5,0.0
48,0,White,1,1,132988.8,5000.0
44,1,Hispanic,0,1,119672.4,9000.0
18,1,White,1,0,0.0,0.0
58,1,White,1,0,0.0,1000.0
18,0,White,0,0,0.0,0.0
23,1,Hispanic,0,1,75889.0,0.0
18,1,Hispanic,0,0,0.0,9000.0
18,1,White,1,0,0.0,12000.0
41,1,Black,0,1,120354.3,0.0
70,1,Other,0,1,188955.1,12000.0
30,0,Black,0,0,0.0,0.0
18,0,Black,1,0,0.0,0.0
27,0,White,0,0,0.0,0.0
18,0,White,0,1,60319.7,9000.0
25,1,Hispanic,1,0,0.0,0.0
48,1,White,0,1,126781.0,12000.0
58,1,Asian,1,1,158137.8,9000.0
19,1,Hispanic,0,1,66639.3,12000.0
18,1,White,0,0,0.0,0.0
70,1,White,0,1,179600.0,5000.0
46,1,White,0,1,125637.3,0.0
21,0,Hispanic,0,1,62536.3,9000.0
18,1,White,0,1,63547.9,0.0
37,0,White,0,1,103255.2,5000.0
70,1,White,0,1,184922.4,0.0
18,1,Hispanic,0,1,61725.8,9000.0
18,1,White,0,1,63100.6,0.0
48,1,White,0,1,138028.7,12000.0
33,0,White,0,1,95455.0,5000.0
70,0,White,1,1,236235.9,1000.0
18,0,Hispanic,1,0,0.0,0.0
18,1,Hispanic,0,1,58454.6,0.0
21,0,White,1,0,0.0,12000.0
22,0,White,0,1,74223.0,0.0
28,1,Hispanic,0,1,90965.8,0.0
18,1,White,0,0,0.0,0.0
30,1,White,0,0,0.0,0.0
48,0,Black,0,1,132435.8,1000.0
32,0,Black,0,1,97889.2,0.0
18,1,White,1,1,61245.3,12000.0
18,1,Hispanic,0,0,0.0,0.0
19,1,White,0,0,0.0,12000.0
18,0,Hispanic,0,1,58724.7,0.0
18,0,White,0,1,67531.3,0.0
47,1,Black,0,1,127580.1,5000.0
34,1,Black,0,1,108350.6,9000.0
18,1,White,1,0,0.0,9000.0
67,1,White,1,1,173643.0,1000.0
18,0,White,0,0,0.0,0.0
34,1,Other,1,0,0.0,9000.0
18,0,White,0,1,62217.1,0.0
52,1,Asian,1,1,133738.5,0.0
45,0,White,0,1,124313.3,0.0
18,0,White,1,0,0.0,12000.0
30,1,White,1,1,93603.8,0.0
18,0,Black,0,1,54790.5,0.0
27,1,White,1,1,79652.7,0.0
18,0,White,0,1,62426.0,0.0
30,1,Asian,0,1,88903.9,0.0
34,0,Asian,0,1,102786.9,0.0
20,1,Black,0,1,70709.5,0.0
50,1,Hispanic,0,1,142196.9,0.0
18,0,White,0,0,0.0,0.0
70,0,White,1,1,188818.4,0.0
18,0,White,1,1,60041.8,0.0
18,0,White,0,1,56121.6,12000.0
27,1,Hispanic,0,1,89530.7,9000.0
18,0,Hispanic,0,0,0.0,1000.0
18,1,Hispanic,0,1,65427.7,0.0
26,1,White,0,1,83299.0,9000.0
41,1,White,0,1,122270.6,0.0
18,0,White,0,1,68891.5,12000.0
65,0,Black,1,1,176672.9,9000.0
47,1,Black,0,1,137218.7,0.0
32,1,White,0,1,89212.6,12000.0
18,0,Black,0,1,61740.4,0.0
34,0,Other,0,1,95087.9,0.0
18,1,White,1,1,66356.7,0.0
18,1,White,0,1,65997.4,5000.0
18,1,Hispanic,1,0,0.0,9000.0
18,0,White,1,1,56096.8,1000.0
24,0,Hispanic,1,1,71152.5,12000.0
70,0,Hispanic,0,1,179047.3,0.0
38,0,White,0,1,109067.8,12000.0
53,0,White,0,1,143192.4,12000.0
29,1,Hispanic,0,1,92506.5,12000.0
35,1,White,0,1,103379.7,1000.0
22,1,Hispanic,0,0,0.0,9000.0
18,0,Black,0,0,0.0,5000.0
35,1,White,0,0,0.0,0.0
18,0,Black,0,0,0.0,0.0
18,1,White,0,1,71290.8,0.0
18,0,Black,0,1,59770.8,0.0
21,0,Black,0,0,0.0,12000.0
18,1,White,0,1,65967.4,9000.0
18,1,Asian,1,0,0.0,5000.0
41,0,Asian,1,1,112896.8,0.0
57,0,White,0,1,153459.3,0.0
52,0,Asian,0,1,134455.2,12000.0
32,0,Hispanic,1,1,90254.0,0.0
35,0,Black,0,1,96754.1,9000.0
31,0,White,0,0,0.0,12000.0
36,0,White,1,1,99412.1,0.0
34,0,Hispanic,0,1,97523.0,12000.0
58,1,White,1,1,159953.9,0.0
39,0,White,0,1,108832.4,0.0
18,1,White,0,0,0.0,12000.0
47,1,Asian,0,1,130278.4,9000.0
26,0,Asian,0,1,78261.7,0.0
52,0,Black,0,1,142333.6,0.0
18,1,White,0,0,0.0,9000.0
56,0,Black,1,1,154632.8,0.0
24,1,Asian,0,0,0.0,9000.0
29,0,Other,0,1,88835.6,5000.0
18,0,White,1,0,0.0,0.0
24,0,Other,0,0,0.0,0.0
20,1,Black,0,0,0.0,1000.0
22,0,Hispanic,0,1,68825.0,0.0
18,0,Hispanic,0,1,57034.6,12000.0
29,0,White,0,0,0.0,0.0
18,0,Asian,0,1,61492.6,12000.0
18,1,White,0,1,67144.8,9000.0
25,0,White,0,0,0.0,0.0
18,1,Hispanic,1,0,0.0,12000.0
53,1,White,0,0,0.0,12000.0
62,1,Black,0,0,0.0,0.0
65,1,Black,1,1,178652.5,0.0
37,0,White,0,1,105151.6,1000.0
44,0,Black,0,1,125916.6,0.0
49,1,White,1,0,0.0,9000.0
31,1,Black,1,0,0.0,0.0
18,1,White,0,1,65046.2,12000.0
18,1,Hispanic,0,1,54974.9,0.0
50,0,Other,0,1,131425.3,5000.0
18,0,White,1,1,58558.1,0.0
18,0,Asian,1,1,65069.1,0.0
43,0,White,0,0,0.0,12000.0
20,0,Black,0,1,70235.1,0.0
25,1,Hispanic,0,1,93189.8,0.0
28,1,Black,0,0,0.0,9000.0
28,1,Hispanic,1,1,83386.7,0.0
45,0,White,0,1,122647.6,12000.0
18,0,Hispanic,1,1,56562.7,9000.0
18,0,Black,1,0,0.0,0.0
19,1,White,0,0,0.0,0.0
20,0,Other,0,0,0.0,12000.0
29,0,Black,1,0,0.0,0.0
18,1,Black,0,0,0.0,0.0
18,1,Asian,0,1,68896.3,12000.0
22,0,White,0,1,71082.2,0.0
18,1,White,0,1,65316.5,12000.0
34,0,Asian,0,1,100927.4,12000.0
52,0,White,0,0,0.0,0.0
37,0,Hispanic,0,1,102519.2,0.0
18,0,Hispanic,0,0,0.0,12000.0
18,1,Asian,0,0,0.0,0.0
29,1,White,0,0,0.0,0.0
26,0,White,0,1,72708.0,0.0
18,1,Black,0,1,64939.1,0.0
18,0,Asian,1,0,0.0,0.0
18,0,White,0,1,58972.9,0.0
24,0,White,1,0,0.0,0.0
41,1,Other,1,1,127702.2,12000.0
22,1,White,1,1,69766.0,12000.0
29,0,Asian,0,1,91251.2,12000.0
52,0,Black,0,1,202894.1,1000.0
18,1,Hispanic,0,1,54175.1,0.0
18,1,Asian,0,0,0.0,1000.0
19,1,Asian,0,1,62926.8,0.0
41,0,Black,1,0,0.0,0.0
34,1,Black,0,0,0.0,9000.0
31,1,Black,1,1,99842.3,12000.0
70,0,Asian,0,1,190075.2,0.0
49,0,Black,0,1,180860.5,12000.0
30,1,White,1,1,93104.5,0.0
18,1,Black,1,1,65277.4,0.0
45,1,White,0,1,130201.8,0.0
20,1,Other,0,1,64461.9,9000.0
18,0,White,0,0,0.0,12000.0
18,1,Black,1,0,0.0,12000.0
24,0,Black,0,0,0.0,9000.0
37,1,White,0,1,101834.7,0.0
30,1,Hispanic,0,1,94128.6,0.0
25,0,Asian,0,0,0.0,12000.0
41,0,Asian,1,1,120552.3,0.0
48,1,White,0,1,129087.0,0.0
18,1,Black,1,0,0.0,12000.0
18,1,Black,0,1,60480.8,0.0
70,1,Black,1,1,238190.0,1000.0
42,0,White,0,1,123886.8,12000.0
33,1,Hispanic,1,1,100991.1,1000.0
18,0,Black,1,1,57938.3,12000.0
26,1,Black,0,1,79851.0,9000.0
39,1,White,0,0,0.0,0.0
25,0,Hispanic,0,1,70875.5,12000.0
26,0,Other,0,1,80916.2,12000.0
18,1,White,0,1,61685.3,1000.0
25,1,Hispanic,0,1,76377.7,12000.0
46,1,White,0,1,127031.8,12000.0
70,1,White,1,0,0.0,0.0
53,1,White,0,1,148544.6,0.0
18,1,White,1,0,0.0,0.0
30,1,White,0,1,92933.5,0.0
40,1,White,0,0,0.0,9000.0
21,1,White,0,1,64128.7,0.0
18,1,Other,1,1,64450.8,0.0
18,0,Other,0,0,0.0,9000.0
24,0,Hispanic,1,0,0.0,9000.0
18,0,Other,0,0,0.0,1000.0
18,0,White,1,0,0.0,9000.0
18,1,White,1,1,61669.4,9000.0
18,0,Hispanic,0,0,0.0,12000.0
18,1,Hispanic,0,0,0.0,0.0
24,1,Hispanic,0,1,81289.4,12000.0
18,0,Hispanic,1,0,0.0,1000.0
27,0,Black,0,0,0.0,0.0
18,0,Hispanic,0,0,0.0,0.0
50,1,Asian,0,1,186779.4,0.0
19,1,Hispanic,0,0,0.0,12000.0
18,0,Black,1,0,0.0,0.0
27,1,White,0,0,0.0,12000.0
18,1,Black,0,1,63706.1,5000.0
60,1,Asian,1,0,0.0,5000.0
21,0,Hispanic,1,0,0.0,0.0
18,1,White,0,1,58863.1,0.0
18,1,Black,0,1,73281.3,12000.0
41,1,White,0,1,124122.3,0.0
18,0,Hispanic,0,0,0.0,9000.0
38,0,Black,0,1,105572.3,12000.0
18,0,White,1,0,0.0,12000.0
60,0,White,0,1,221481.2,9000.0
40,0,Black,0,1,126042.6,1000.0
67,1,White,0,1,173770.4,0.0
31,1,Hispanic,1,0,0.0,0.0
26,0,Black,1,0,0.0,5000.0
18,1,Hispanic,0,0,0.0,9000.0
70,0,Black,0,0,0.0,12000.0
18,0,White,1,1,59864.4,9000.0
46,0,Asian,0,1,130003.5,0.0
18,1,Asian,1,1,71999.2,0.0
22,0,White,0,0,0.0,0.0
18,0,White,0,0,0.0,0.0
23,0,Hispanic,0,0,0.0,5000.0
63,1,Hispanic,0,1,173059.9,0.0
18,1,White,1,1,67557.3,0.0
18,1,White,0,1,66569.9,9000.0
22,1,Asian,0,1,72404.3,5000.0
33,0,Hispanic,0,1,97537.4,12000.0
33,0,White,1,0,0.0,12000.0
37,1,Asian,0,1,108876.8,12000.0
33,1,Hispanic,0,1,100505.3,0.0
18,0,Hispanic,0,0,0.0,0.0
38,0,White,1,0,0.0,5000.0
18,1,Asian,1,0,0.0,0.0
18,1,White,1,1,67016.4,0.0
37,1,White,1,1,110038.0,0.0
47,1,White,1,1,127872.6,0.0
18,0,Asian,0,0,0.0,9000.0
22,0,Black,0,0,0.0,9000.0
18,0,Asian,0,1,54256.9,12000.0
23,1,White,1,1,71696.1,5000.0
31,1,White,0,1,93819.9,0.0
18,1,Asian,0,1,62260.7,0.0
18,0,Hispanic,0,0,0.0,12000.0
18,1,Asian,0,0,0.0,5000.0
18,0,Hispanic,0,0,0.0,0.0
19,0,Hispanic,0,1,63600.3,9000.0
42,1,Other,1,1,125258.2,9000.0
18,1,Asian,1,0,0.0,0.0
18,0,Asian,1,1,66717.0,0.0
18,0,White,1,1,61002.3,0.0
18,1,Black,0,0,0.0,0.0
27,0,White,0,0,0.0,0.0
22,1,Asian,0,0,0.0,5000.0
18,1,Asian,0,0,0.0,0.0
20,0,White,0,0,0.0,0.0
48,1,Asian,1,1,191335.2,0.0
47,0,Hispanic,0,1,129117.2,9000.0
25,1,White,0,0,0.0,12000.0
35,0,Black,0,1,104599.5,0.0
18,0,White,0,0,0.0,1000.0
23,1,Black,0,1,77542.7,9000.0
18,1,White,0,0,0.0,0.0
18,0,White,0,0,0.0,12000.0
19,0,Other,1,1,72660.1,0.0
27,1,Asian,0,1,81782.8,9000.0
19,1,Black,0,1,66160.0,0.0
18,0,Hispanic,0,1,59632.7,0.0
18,0,Hispanic,0,1,61983.1,12000.0
18,0,Other,1,1,62282.5,12000.0
19,1,Hispanic,0,1,70057.1,0.0
27,1,Hispanic,0,1,79267.6,0.0
18,1,Other,0,0,0.0,0.0
43,1,Black,1,1,122815.7,0.0
18,0,White,0,1,64617.3,12000.0
31,1,Asian,1,0,0.0,12000.0
18,1,White,0,1,60716.2,9000.0
18,1,Asian,1,1,59265.0,9000.0
23,0,Asian,0,1,70680.3,0.0
40,1,Hispanic,0,1,117192.9,12000.0
18,1,Black,1,0,0.0,12000.0
35,0,White,1,1,103941.2,12000.0
45,1,White,0,1,121724.5,9000.0
18,0,White,0,1,60846.1,0.0
38,0,White,1,0,0.0,0.0
33,1,White,1,1,92691.5,9000.0
18,1,White,0,0,0.0,1000.0
52,1,White,0,1,196434.7,0.0
22,1,White,0,1,73559.4,0.0
58,1,White,0,1,163848.3,9000.0
22,1,Hispanic,0,0,0.0,0.0
70,1,Black,0,0,0.0,0.0
18,0,Hispanic,0,0,0.0,0.0
29,1,Other,1,1,91413.4,9000.0
37,1,Hispanic,1,1,107245.0,12000.0
62,1,Asian,1,1,161912.5,9000.0
18,1,Other,0,1,58696.4,0.0
21,1,Black,1,0,0.0,0.0
27,0,White,0,1,77257.4,12000.0
52,0,White,0,1,141682.9,0.0
18,0,Black,0,1,57042.1,0.0
36,0,White,0,1,104218.4,0.0
36,1,White,1,1,102262.2,1000.0
26,1,Hispanic,0,1,78939.0,0.0
18,1,Hispanic,0,0,0.0,1000.0
40,1,Hispanic,0,1,171104.0,0.0
18,0,Asian,0,0,0.0,12000.0
21,1,Hispanic,1,0,0.0,0.0
21,1,Black,0,0,0.0,0.0
18,1,White,1,1,63725.5,0.0
18,1,White,1,1,64407.2,1000.0
30,1,White,0,1,93115.8,0.0
47,1,Hispanic,0,1,138748.6,12000.0
24,0,White,0,1,69936.4,12000.0
18,1,Hispanic,1,0,0.0,5000.0
40,1,Black,0,1,111476.2,9000.0
35,1,Black,0,1,101281.6,0.0
18,0,Black,1,1,67537.1,12000.0
37,1,Hispanic,0,0,0.0,0.0
18,0,Hispanic,0,0,0.0,0.0
29,0,Asian,0,1,87467.0,0.0
20,1,Black,0,0,0.0,0.0
18,0,White,1,1,60315.9,5000.0
18,0,Hispanic,0,1,59117.3,0.0
43,1,White,0,0,0.0,0.0
52,0,Asian,1,1,133988.3,0.0
18,0,Hispanic,0,1,55461.5,9000.0
18,0,Hispanic,0,1,62744.4,12000.0
44,1,Black,1,1,123034.5,5000.0
36,1,Hispanic,0,1,109579.3,12000.0
25,1,White,1,1,82431.5,0.0
25,0,White,0,0,0.0,12000.0
34,1,White,0,0,0.0,12000.0
21,1,White,1,1,67597.6,12000.0
18,0,Hispanic,0,1,63145.0,0.0
37,0,White,0,1,110281.8,1000.0
43,0,Hispanic,0,1,121968.9,9000.0
20,1,Hispanic,0,0,0.0,5000.0
33,0,Hispanic,0,1,92610.6,0.0
18,0,Hispanic,0,1,59017.1,0.0
43,1,Other,1,1,117597.9,0.0
18,0,Asian,1,0,0.0,0.0
35,1,Black,0,1,100941.7,0.0
27,0,Black,0,1,80675.5,9000.0
18,0,Other,0,1,65817.6,12000.0
51,1,Hispanic,0,1,144484.0,1000.0
18,0,White,0,1,66832.9,12000.0
21,1,White,0,1,76853.4,9000.0
48,0,Asian,1,1,133381.7,9000.0
68,0,Black,0,1,176496.7,9000.0
38,1,Black,1,1,102953.5,0.0
45,1,Hispanic,1,1,123393.4,0.0
25,0,Black,0,0,0.0,12000.0
19,1,White,0,0,0.0,5000.0
18,0,White,1,1,56953.4,9000.0
18,0,White,0,0,0.0,0.0
42,1,Other,0,1,115979.5,0.0
21,1,Asian,0,1,62190.6,0.0
25,0,Hispanic,0,0,0.0,12000.0
27,1,Hispanic,1,1,87276.3,0.0
22,0,Hispanic,0,1,71496.1,0.0
70,1,Hispanic,1,1,184246.3,0.0
27,1,White,1,0,0.0,0.0
63,1,Black,1,1,226286.4,9000.0
70,0,White,0,1,189190.0,12000.0
35,1,Black,0,1,104304.3,0.0
44,0,Black,1,1,124044.6,0.0
20,0,White,1,1,71302.5,0.0
20,1,White,0,0,0.0,0.0
31,0,White,0,0,0.0,9000.0
37,1,White,1,0,0.0,9000.0
18,1,Asian,0,1,64489.5,9000.0
42,1,Other,0,1,120824.7,9000.0
34,1,Black,0,1,96686.8,1000.0
26,1,Hispanic,1,0,0.0,0.0
35,1,Hispanic,0,1,98533.1,12000.0
18,0,Hispanic,0,0,0.0,12000.0
46,0,Asian,0,1,124353.2,9000.0
56,1,White,0,1,155557.4,9000.0
38,1,White,0,1,108640.0,12000.0
25,1,Black,1,1,83262.7,1000.0
41,1,Asian,0,1,118662.1,0.0
18,1,Asian,0,0,0.0,12000.0
18,0,White,1,0,0.0,0.0
25,1,White,1,1,77287.9,0.0
18,0,Black,1,1,47625.2,9000.0
18,1,Hispanic,0,0,0.0,1000.0
18,0,Black,1,1,56190.6,5000.0
47,0,Hispanic,1,0,0.0,9000.0
27,1,Hispanic,0,0,0.0,0.0
35,0,Black,1,1,98608.3,9000.0
18,1,White,0,1,54557.0,12000.0
22,1,White,1,1,76517.1,12000.0
18,0,Black,0,1,57366.4,0.0
33,0,Asian,1,1,93633.4,12000.0
53,0,White,0,1,142853.2,1000.0
18,1,Black,0,0,0.0,12000.0
18,0,Black,0,0,0.0,0.0
27,1,White,1,0,0.0,0.0
32,1,Hispanic,0,1,90657.8,0.0
58,1,White,1,1,165329.1,0.0
27,1,Black,0,1,84101.3,12000.0
18,1,Other,0,1,64342.9,5000.0
70,0,White,0,1,185055.1,1000.0
21,0,Asian,0,0,0.0,5000.0
49,1,Asian,1,1,136141.8,9000.0
18,0,White,0,1,58176.2,0.0
68,1,Black,0,1,181042.1,0.0
20,0,White,1,0,0.0,9000.0
41,0,Black,1,1,108273.8,12000.0
27,0,White,0,0,0.0,12000.0
18,0,Black,0,0,0.0,9000.0
34,1,White,0,0,0.0,9000.0
29,1,White,0,1,88873.0,0.0
23,1,White,0,1,73618.9,12000.0
18,0,Black,0,0,0.0,0.0
70,0,White,1,1,187409.9,1000.0
18,1,Black,0,1,70167.3,0.0
53,1,Black,0,1,197103.5,9000.0
70,1,Asian,0,1,196379.7,0.0
70,1,White,1,1,185328.1,12000.0
36,0,White,0,1,102050.9,0.0
43,0,Asian,0,0,0.0,12000.0
29,0,White,0,1,90364.3,12000.0
21,0,White,0,1,75518.3,9000.0
18,0,White,0,1,60068.7,0.0
18,0,Hispanic,0,0,0.0,12000.0
18,1,Black,1,0,0.0,12000.0
26,1,White,0,1,81198.2,0.0
49,0,White,0,0,0.0,0.0
20,0,Hispanic,0,0,0.0,12000.0
18,1,Hispanic,0,1,60088.9,12000.0
18,0,Black,0,0,0.0,12000.0
27,1,Black,0,1,84890.4,9000.0
19,0,Hispanic,1,0,0.0,12000.0
56,0,White,0,1,152546.8,0.0
18,1,White,1,0,0.0,0.0
40,0,White,0,1,123138.1,5000.0
26,1,Black,1,0,0.0,5000.0
25,1,Black,0,1,83325.6,0.0
34,1,White,0,0,0.0,0.0
23,1,Black,1,0,0.0,0.0
46,1,White,0,1,126391.3,12000.0
21,1,Black,0,1,71269.3,9000.0
28,1,White,1,1,90964.6,0.0
34,0,White,0,0,0.0,12000.0
18,1,Black,0,0,0.0,0.0
18,0,Asian,0,1,63539.8,0.0
23,1,Hispanic,1,1,72866.2,12000.0
18,0,Black,0,0,0.0,0.0
18,1,White,0,1,60671.9,0.0
19,1,Hispanic,1,1,61915.2,0.0
31,1,White,0,0,0.0,0.0
25,1,Hispanic,0,1,75733.1,0.0
35,0,White,0,1,98364.6,0.0
24,1,White,0,0,0.0,1000.0
18,1,White,1,0,0.0,0.0
24,1,White,1,0,0.0,0.0
18,0,Asian,1,0,0.0,0.0
18,1,White,0,0,0.0,9000.0
23,1,White,0,0,0.0,0.0
53,0,Asian,0,0,0.0,0.0
18,1,White,1,1,59503.9,9000.0
18,0,Asian,0,0,0.0,12000.0
18,1,Asian,0,0,0.0,9000.0
51,1,Hispanic,0,1,145429.7,0.0
18,1,White,0,0,0.0,0.0
18,1,Hispanic,0,1,62229.4,0.0
22,0,Hispanic,0,1,76701.4,0.0
18,0,White,0,1,70635.6,0.0
35,0,White,0,1,105133.3,0.0
18,1,Hispanic,0,1,63839.8,0.0
47,0,White,0,1,129272.3,12000.0
21,0,White,0,1,63390.1,0.0
21,0,White,0,0,0.0,9000.0
18,1,Hispanic,0,0,0.0,12000.0
18,1,Hispanic,1,1,63989.2,0.0
30,1,Black,0,0,0.0,0.0
18,0,Asian,0,1,55643.9,0.0
18,1,Black,1,0,0.0,9000.0
18,0,White,0,0,0.0,0.0
30,0,White,0,1,88956.0,9000.0
49,0,White,1,1,135200.3,12000.0
21,1,Black,1,0,0.0,0.0
30,1,White,1,0,0.0,0.0
29,0,White,1,1,86230.1,9000.0
18,1,Black,0,0,0.0,9000.0
40,0,White,0,0,0.0,12000.0
45,1,White,0,0,0.0,0.0
30,1,Asian,1,1,86118.5,0.0
22,0,Hispanic,0,0,0.0,0.0
27,0,White,0,0,0.0,9000.0
34,1,Asian,1,0,0.0,0.0
54,0,White,0,1,155263.8,12000.0
18,1,White,0,1,61385.4,0.0
18,1,Asian,0,0,0.0,0.0
18,1,White,0,0,0.0,0.0
31,1,Hispanic,1,0,0.0,9000.0
18,0,Asian,0,0,0.0,0.0
18,1,Hispanic,1,0,0.0,12000.0
47,0,Asian,0,1,138758.7,0.0
18,1,Other,1,1,66286.3,0.0
18,0,White,0,1,63551.4,12000.0
18,1,Hispanic,0,0,0.0,0.0
24,1,White,0,0,0.0,0.0
26,1,Hispanic,0,1,86171.1,12000.0
22,1,Black,0,1,70135.2,0.0
18,0,Black,0,1,58399.7,0.0
18,1,White,0,0,0.0,12000.0
18,0,White,0,0,0.0,0.0
18,0,Other,0,1,62208.2,0.0
18,1,White,0,0,0.0,12000.0
18,1,White,0,1,61111.4,0.0
18,1,Asian,0,0,0.0,0.0
22,1,White,1,1,70522.5,0.0
18,0,Asian,0,0,0.0,0.0
18,1,White,0,0,0.0,0.0
18,1,White,0,1,59825.1,0.0
18,1,Black,0,0,0.0,0.0
18,1,White,0,1,55323.2,0.0
52,1,Other,1,1,145437.3,0.0
18,1,White,1,1,61210.5,0.0
30,0,Asian,1,0,0.0,0.0
18,1,White,1,1,62474.0,0.0
18,1,Black,0,0,0.0,0.0
18,0,White,0,0,0.0,0.0
50,1,White,0,1,141199.3,0.0
34,1,White,0,0,0.0,0.0
18,1,White,0,0,0.0,9000.0
18,0,Asian,0,1,61871.1,0.0
35,0,Asian,0,1,108581.7,1000.0
50,0,Asian,1,0,0.0,1000.0
42,0,Black,0,1,121989.6,12000.0
44,1,White,1,1,127053.9,0.0
45,0,White,1,1,129797.1,1000.0
18,1,White,0,0,0.0,0.0
45,0,White,0,1,124570.9,0.0
68,0,Asian,0,1,182762.8,9000.0
23,1,Black,0,1,67035.2,0.0
38,0,Black,1,1,115287.4,12000.0
18,1,White,0,1,57402.0,12000.0
