age,is_male,race,ownes_house,employment_status,employment_income,non_employment_income,treatment,expenditure
30,0,Black,0,0,0.0,0.0,0,2167.29
34,0,Other,0,0,0.0,9000.0,0,10785.49
18,1,Hispanic,0,1,70582.7,0.0,0,46274.53
18,1,White,0,0,0.0,9000.0,0,9146.03
44,1,White,1,1,128278.9,0.0,0,90697.98
39,0,Black,0,1,109643.9,1000.0,0,76222.53
18,0,Asian,1,0,0.0,0.0,0,2773.79
38,1,Black,1,1,108930.6,12000.0,0,72340.4
27,0,Hispanic,1,1,78909.7,0.0,0,58190.56
30,1,Asian,0,0,0.0,1000.0,0,3737.13
46,1,Hispanic,0,1,128571.7,0.0,0,81445.12
54,0,Hispanic,0,1,153208.1,0.0,0,124729.97
26,1,Asian,1,0,0.0,0.0,0,2481.8
18,1,White,0,0,0.0,0.0,0,2562.55
18,0,Other,0,1,61987.4,9000.0,0,45974.49
70,1,White,1,0,0.0,12000.0,1,12501.39
25,0,White,0,0,0.0,0.0,1,2739.75
43,1,White,1,1,121579.2,0.0,1,98874.84
37,1,Black,0,0,0.0,0.0,1,2662.89
33,0,Black,0,0,0.0,0.0,0,2881.15
20,1,Asian,1,0,0.0,0.0,0,2555.16
68,0,Black,1,0,0.0,0.0,1,3396.94
18,0,White,1,1,56640.5,9000.0,0,39761.81
18,1,White,0,1,58450.9,0.0,0,46930.34
18,1,Black,0,1,66593.2,12000.0,0,51574.89
44,1,White,1,1,134598.1,9000.0,1,117682.27
46,0,Black,1,1,135254.6,5000.0,1,88056.74
20,1,White,0,0,0.0,0.0,0,2439.9
18,1,White,0,0,0.0,12000.0,0,10966.88
30,1,Black,0,0,0.0,9000.0,0,10048.7
34,1,Black,0,0,0.0,12000.0,0,12686.78
31,1,White,0,1,97026.0,0.0,1,67393.74
18,0,Asian,0,1,55113.7,12000.0,0,46065.16
33,1,Black,0,0,0.0,0.0,0,2514.5
18,1,Hispanic,1,0,0.0,0.0,0,2756.96
18,0,White,1,0,0.0,0.0,0,2653.13
70,0,White,0,1,181407.5,0.0,0,140139.14
48,1,Hispanic,0,1,180519.6,0.0,0,141790.63
54,1,White,0,1,147304.8,12000.0,0,110281.11
18,1,White,0,1,63065.5,0.0,0,45946.98
19,0,Hispanic,0,0,0.0,12000.0,0,10058.14
44,1,White,0,1,121172.0,0.0,0,95716.03
20,1,White,1,0,0.0,12000.0,0,11598.67
18,1,Asian,1,1,61666.0,9000.0,0,44742.26
47,1,White,1,1,128146.2,0.0,1,98146.25
18,1,Black,0,1,63283.5,0.0,0,41597.26
18,1,White,1,0,0.0,9000.0,0,11687.33
18,1,Black,0,0,0.0,0.0,0,2430.75
34,0,White,0,1,92129.9,5000.0,0,62469.28
27,1,Hispanic,1,1,79033.5,0.0,1,67615.15
21,1,White,0,0,0.0,0.0,0,2596.77
29,0,Hispanic,0,1,91643.7,0.0,0,70220.04
44,1,Asian,0,1,124914.4,12000.0,0,89415.58
18,1,Hispanic,0,1,63886.1,12000.0,0,43002.79
18,1,Asian,0,1,58312.6,1000.0,0,42900.36
67,0,White,1,1,180541.8,0.0,0,128603.24
30,1,White,0,1,97506.0,12000.0,0,74882.48
18,1,Hispanic,1,0,0.0,1000.0,1,3831.65
18,1,Hispanic,0,0,0.0,0.0,0,2740.89
18,0,Asian,0,1,55661.1,5000.0,0,37791.55
35,1,White,0,0,0.0,0.0,0,2733.62
68,1,Hispanic,1,1,184447.2,9000.0,1,148969.46
18,0,Hispanic,1,0,0.0,0.0,0,2553.33
18,0,White,1,0,0.0,0.0,0,2585.53
26,1,White,0,1,78777.6,0.0,0,47033.22
22,1,White,1,0,0.0,0.0,0,2479.14
25,1,Asian,0,0,0.0,12000.0,0,8865.04
30,0,Asian,1,1,89142.8,0.0,0,62444.56
18,1,Hispanic,1,1,58747.2,9000.0,0,39373.4
18,1,Hispanic,0,0,0.0,0.0,1,3536.54
18,1,White,1,0,0.0,9000.0,1,9392.19
31,0,White,0,0,0.0,0.0,0,2539.4
19,0,Asian,0,1,64271.6,9000.0,1,58518.89
22,0,White,1,1,64565.4,12000.0,0,51885.96
18,0,Hispanic,0,1,60955.4,9000.0,0,48443.68
18,0,White,0,1,57677.4,12000.0,0,41693.99
18,0,Asian,0,0,0.0,0.0,0,2652.31
18,1,White,0,0,0.0,0.0,0,2709.05
52,1,Hispanic,1,1,136781.1,0.0,0,90513.37
18,1,Asian,1,0,0.0,0.0,0,2405.77
31,1,Hispanic,0,0,0.0,0.0,0,2558.78
48,0,Asian,1,0,0.0,0.0,0,2400.84
18,1,Black,0,1,58723.8,0.0,0,44794.61
20,0,White,0,1,78694.1,0.0,1,60462.12
18,1,Asian,1,0,0.0,5000.0,1,6810.48
34,1,White,0,1,102494.6,1000.0,0,68858.3
18,0,Hispanic,0,0,0.0,9000.0,0,7294.02
38,0,Black,1,1,112679.9,9000.0,0,69694.36
70,0,White,0,1,185814.5,0.0,0,120008.89
45,0,Other,1,0,0.0,9000.0,0,13932.2
21,0,White,0,0,0.0,0.0,0,2627.31
23,1,Hispanic,0,1,72933.2,0.0,1,45817.14
24,1,Asian,1,1,80029.8,12000.0,0,63050.34
18,0,Black,0,1,50084.4,9000.0,1,47673.63
18,1,Hispanic,0,0,0.0,12000.0,0,14200.22
70,0,White,0,1,191239.9,9000.0,0,151525.15
38,1,White,0,1,111832.9,12000.0,0,80634.5
18,1,Black,1,0,0.0,9000.0,0,7484.08
33,1,White,1,0,0.0,12000.0,0,10326.11
18,1,White,0,0,0.0,12000.0,1,12154.48
18,0,Black,0,1,55428.6,0.0,1,47399.95
30,1,White,0,1,85508.6,0.0,1,71307.61
18,0,White,0,1,59572.8,0.0,0,44356.59
65,1,Black,0,1,175016.4,0.0,0,113232.8
18,1,White,1,1,58660.1,0.0,0,36467.19
35,0,White,0,1,108251.1,12000.0,0,79631.63
18,1,White,0,0,0.0,0.0,0,2575.36
18,1,Other,0,1,69790.0,12000.0,0,55858.41
18,0,Asian,0,0,0.0,9000.0,1,8827.28
18,1,Hispanic,0,1,65882.4,1000.0,1,45707.34
18,0,White,0,0,0.0,0.0,1,2716.43
70,0,Hispanic,1,1,191857.5,0.0,0,130939.67
18,1,White,0,0,0.0,0.0,0,2768.84
29,1,White,0,1,91478.9,9000.0,1,84315.55
37,0,Hispanic,1,0,0.0,5000.0,1,7386.93
28,1,White,0,0,0.0,12000.0,0,10188.22
43,0,Asian,1,1,118597.5,9000.0,0,85354.21
18,1,White,1,0,0.0,9000.0,0,15065.57
18,1,Black,0,0,0.0,0.0,0,2474.03
44,1,White,0,1,132997.8,0.0,0,101324.77
21,0,White,0,0,0.0,0.0,1,3906.01
18,1,White,0,1,63844.0,1000.0,0,41731.55
70,0,Black,0,1,187177.5,0.0,1,148132.03
18,1,White,0,0,0.0,0.0,0,2649.31
18,0,White,0,0,0.0,0.0,0,2604.83
21,1,Other,0,1,70852.6,0.0,0,48030.05
23,0,Black,0,1,72405.0,9000.0,1,68612.16
18,0,Asian,0,1,59052.0,0.0,0,43158.34
18,1,Hispanic,0,0,0.0,0.0,0,2393.88
59,1,White,0,1,160614.0,9000.0,0,111496.06
18,1,White,1,1,65820.7,1000.0,0,43337.66
18,1,Hispanic,0,1,55180.9,9000.0,1,50126.94
18,0,Asian,0,0,0.0,9000.0,0,8264.69
19,1,Black,1,0,0.0,12000.0,0,12344.48
18,1,Hispanic,0,0,0.0,12000.0,0,10776.39
18,1,Black,0,0,0.0,12000.0,0,16708.02
18,0,White,1,0,0.0,0.0,0,2233.44
46,1,Asian,0,1,133740.3,1000.0,1,105805.75
38,1,Asian,0,1,107917.0,0.0,0,73358.97
39,1,Black,0,1,118434.9,0.0,0,85263.45
22,1,Asian,1,1,77364.8,0.0,1,56721.56
18,0,Black,1,0,0.0,0.0,0,2346.99
33,1,Other,1,1,100998.7,0.0,1,74098.1
42,1,Other,0,1,170985.1,1000.0,1,125527.15
18,0,Other,0,0,0.0,0.0,0,2487.52
18,1,Black,0,1,68704.7,9000.0,0,55260.69
24,0,Other,0,1,68933.2,0.0,0,41236.02
18,1,White,1,1,62390.7,0.0,0,44798.56
43,0,White,0,1,120065.3,0.0,0,75459.93
21,0,Other,1,1,63448.5,0.0,0,44934.28
18,1,White,1,1,64150.4,0.0,0,39522.98
35,1,White,0,1,106612.7,12000.0,0,78491.84
22,0,Black,1,0,0.0,0.0,0,2483.37
23,1,White,1,0,0.0,12000.0,0,11361.85
18,0,White,0,0,0.0,9000.0,1,8746.34
20,1,White,0,1,65117.4,12000.0,1,48729.61
24,1,Hispanic,0,0,0.0,9000.0,0,11924.65
18,0,White,0,1,59924.1,9000.0,0,46265.9
58,0,White,1,1,213290.4,0.0,0,145278.53
66,1,Black,0,1,182553.5,9000.0,0,130634.84
18,0,White,0,0,0.0,0.0,0,2830.05
18,0,White,0,0,0.0,12000.0,0,13707.35
18,1,White,0,0,0.0,0.0,0,2364.19
18,1,Other,0,0,0.0,0.0,1,3163.66
30,1,White,1,1,91735.8,0.0,0,58290.82
18,0,White,0,1,58690.6,12000.0,0,40498.29
42,1,White,1,1,172811.5,0.0,0,118472.68
48,0,White,1,1,132988.8,5000.0,0,106545.88
44,1,Hispanic,0,1,119672.4,9000.0,0,90928.53
18,1,White,1,0,0.0,0.0,1,3179.61
58,1,White,1,0,0.0,1000.0,0,3084.86
18,0,White,0,0,0.0,0.0,0,2511.26
23,1,Hispanic,0,1,75889.0,0.0,0,54680.98
18,1,Hispanic,0,0,0.0,9000.0,0,10651.25
18,1,White,1,0,0.0,12000.0,0,11159.89
41,1,Black,0,1,120354.3,0.0,0,83120.48
70,1,Other,0,1,188955.1,12000.0,0,122396.59
30,0,Black,0,0,0.0,0.0,0,2360.5
18,0,Black,1,0,0.0,0.0,0,2558.38
27,0,White,0,0,0.0,0.0,0,2351.58
18,0,White,0,1,60319.7,9000.0,0,41422.85
25,1,Hispanic,1,0,0.0,0.0,0,2675.63
48,1,White,0,1,126781.0,12000.0,0,95490.74
58,1,Asian,1,1,158137.8,9000.0,1,134676.86
19,1,Hispanic,0,1,66639.3,12000.0,0,45244.79
18,1,White,0,0,0.0,0.0,0,2559.93
70,1,White,0,1,179600.0,5000.0,0,117890.9
46,1,White,0,1,125637.3,0.0,0,83489.87
21,0,Hispanic,0,1,62536.3,9000.0,0,43791.63
18,1,White,0,1,63547.9,0.0,0,43871.67
37,0,White,0,1,103255.2,5000.0,0,85288.3
70,1,White,0,1,184922.4,0.0,0,134418.5
18,1,Hispanic,0,1,61725.8,9000.0,0,40648.91
18,1,White,0,1,63100.6,0.0,1,59375.93
48,1,White,0,1,138028.7,12000.0,0,106755.72
33,0,White,0,1,95455.0,5000.0,0,66866.84
70,0,White,1,1,236235.9,1000.0,0,157976.07
18,0,Hispanic,1,0,0.0,0.0,0,2338.85
18,1,Hispanic,0,1,58454.6,0.0,0,41932.21
21,0,White,1,0,0.0,12000.0,0,11141.18
22,0,White,0,1,74223.0,0.0,0,51453.43
28,1,Hispanic,0,1,90965.8,0.0,1,70635.17
18,1,White,0,0,0.0,0.0,1,2634.2
30,1,White,0,0,0.0,0.0,0,2604.35
48,0,Black,0,1,132435.8,1000.0,0,84701.66
32,0,Black,0,1,97889.2,0.0,1,74972.27
18,1,White,1,1,61245.3,12000.0,1,61345.36
18,1,Hispanic,0,0,0.0,0.0,0,2529.12
19,1,White,0,0,0.0,12000.0,1,12939.05
18,0,Hispanic,0,1,58724.7,0.0,0,37587.22
18,0,White,0,1,67531.3,0.0,0,48706.69
47,1,Black,0,1,127580.1,5000.0,0,87018.67
34,1,Black,0,1,108350.6,9000.0,0,78555.15
18,1,White,1,0,0.0,9000.0,1,11477.37
67,1,White,1,1,173643.0,1000.0,0,121304.41
18,0,White,0,0,0.0,0.0,0,2461.76
34,1,Other,1,0,0.0,9000.0,0,7378.56
18,0,White,0,1,62217.1,0.0,0,40763.86
52,1,Asian,1,1,133738.5,0.0,0,97676.76
45,0,White,0,1,124313.3,0.0,0,88780.51
18,0,White,1,0,0.0,12000.0,0,17527.96
30,1,White,1,1,93603.8,0.0,1,72299.66
18,0,Black,0,1,54790.5,0.0,0,35449.42
27,1,White,1,1,79652.7,0.0,0,59256.97
18,0,White,0,1,62426.0,0.0,1,55010.43
30,1,Asian,0,1,88903.9,0.0,0,63033.24
34,0,Asian,0,1,102786.9,0.0,0,75199.89
20,1,Black,0,1,70709.5,0.0,0,49573.26
50,1,Hispanic,0,1,142196.9,0.0,0,107408.76
18,0,White,0,0,0.0,0.0,0,2428.51
70,0,White,1,1,188818.4,0.0,0,132061.83
18,0,White,1,1,60041.8,0.0,1,43222.87
18,0,White,0,1,56121.6,12000.0,0,40201.91
27,1,Hispanic,0,1,89530.7,9000.0,0,67687.75
18,0,Hispanic,0,0,0.0,1000.0,1,4171.88
18,1,Hispanic,0,1,65427.7,0.0,0,50494.16
26,1,White,0,1,83299.0,9000.0,1,68014.48
41,1,White,0,1,122270.6,0.0,0,91422.35
18,0,White,0,1,68891.5,12000.0,0,47500.01
65,0,Black,1,1,176672.9,9000.0,0,128893.81
47,1,Black,0,1,137218.7,0.0,0,101413.44
32,1,White,0,1,89212.6,12000.0,0,67578.22
18,0,Black,0,1,61740.4,0.0,1,42807.57
34,0,Other,0,1,95087.9,0.0,0,71374.6
18,1,White,1,1,66356.7,0.0,0,43031.69
18,1,White,0,1,65997.4,5000.0,0,51052.9
18,1,Hispanic,1,0,0.0,9000.0,1,11219.93
18,0,White,1,1,56096.8,1000.0,0,41723.57
24,0,Hispanic,1,1,71152.5,12000.0,0,51368.59
70,0,Hispanic,0,1,179047.3,0.0,0,126500.96
38,0,White,0,1,109067.8,12000.0,0,73446.34
53,0,White,0,1,143192.4,12000.0,1,125263.46
29,1,Hispanic,0,1,92506.5,12000.0,0,70946.54
35,1,White,0,1,103379.7,1000.0,0,72031.69
22,1,Hispanic,0,0,0.0,9000.0,0,8233.01
18,0,Black,0,0,0.0,5000.0,1,7833.39
35,1,White,0,0,0.0,0.0,1,2633.99
18,0,Black,0,0,0.0,0.0,0,2229.04
18,1,White,0,1,71290.8,0.0,1,57377.6
18,0,Black,0,1,59770.8,0.0,1,52629.03
21,0,Black,0,0,0.0,12000.0,0,12446.9
18,1,White,0,1,65967.4,9000.0,0,48090.22
18,1,Asian,1,0,0.0,5000.0,0,6535.98
41,0,Asian,1,1,112896.8,0.0,0,69769.09
57,0,White,0,1,153459.3,0.0,1,135412.49
52,0,Asian,0,1,134455.2,12000.0,0,106003.96
32,0,Hispanic,1,1,90254.0,0.0,1,63064.49
35,0,Black,0,1,96754.1,9000.0,0,75632.69
31,0,White,0,0,0.0,12000.0,0,14191.8
36,0,White,1,1,99412.1,0.0,0,70354.49
34,0,Hispanic,0,1,97523.0,12000.0,1,69657.65
58,1,White,1,1,159953.9,0.0,0,116548.42
39,0,White,0,1,108832.4,0.0,1,84269.24
18,1,White,0,0,0.0,12000.0,0,13494.72
47,1,Asian,0,1,130278.4,9000.0,1,106353.97
26,0,Asian,0,1,78261.7,0.0,1,78034.13
52,0,Black,0,1,142333.6,0.0,0,100523.58
18,1,White,0,0,0.0,9000.0,0,10700.71
56,0,Black,1,1,154632.8,0.0,0,121033.81
24,1,Asian,0,0,0.0,9000.0,0,10364.19
29,0,Other,0,1,88835.6,5000.0,0,57301.99
18,0,White,1,0,0.0,0.0,1,3099.29
24,0,Other,0,0,0.0,0.0,1,3018.14
20,1,Black,0,0,0.0,1000.0,0,2808.84
22,0,Hispanic,0,1,68825.0,0.0,0,48466.13
18,0,Hispanic,0,1,57034.6,12000.0,0,43113.83
29,0,White,0,0,0.0,0.0,0,2531.73
18,0,Asian,0,1,61492.6,12000.0,0,47838.93
18,1,White,0,1,67144.8,9000.0,0,47305.97
25,0,White,0,0,0.0,0.0,1,2792.75
18,1,Hispanic,1,0,0.0,12000.0,1,12940.75
53,1,White,0,0,0.0,12000.0,0,9312.98
62,1,Black,0,0,0.0,0.0,1,3193.81
65,1,Black,1,1,178652.5,0.0,0,114588.92
37,0,White,0,1,105151.6,1000.0,0,62432.97
44,0,Black,0,1,125916.6,0.0,0,83889.52
49,1,White,1,0,0.0,9000.0,0,9413.73
31,1,Black,1,0,0.0,0.0,0,2435.25
18,1,White,0,1,65046.2,12000.0,0,47410.47
18,1,Hispanic,0,1,54974.9,0.0,1,38949.87
50,0,Other,0,1,131425.3,5000.0,0,80872.28
18,0,White,1,1,58558.1,0.0,1,59878.93
18,0,Asian,1,1,65069.1,0.0,0,47999.3
43,0,White,0,0,0.0,12000.0,0,8832.97
20,0,Black,0,1,70235.1,0.0,0,48544.95
25,1,Hispanic,0,1,93189.8,0.0,0,65548.87
28,1,Black,0,0,0.0,9000.0,0,8637.78
28,1,Hispanic,1,1,83386.7,0.0,0,63728.2
45,0,White,0,1,122647.6,12000.0,0,100265.08
18,0,Hispanic,1,1,56562.7,9000.0,0,41614.34
18,0,Black,1,0,0.0,0.0,0,2226.98
19,1,White,0,0,0.0,0.0,0,2575.18
20,0,Other,0,0,0.0,12000.0,0,12790.72
29,0,Black,1,0,0.0,0.0,1,3283.79
18,1,Black,0,0,0.0,0.0,0,2860.06
18,1,Asian,0,1,68896.3,12000.0,1,56193.75
22,0,White,0,1,71082.2,0.0,0,50328.89
18,1,White,0,1,65316.5,12000.0,0,47947.53
34,0,Asian,0,1,100927.4,12000.0,1,91418.06
52,0,White,0,0,0.0,0.0,0,2460.36
37,0,Hispanic,0,1,102519.2,0.0,0,73920.58
18,0,Hispanic,0,0,0.0,12000.0,0,15654.59
18,1,Asian,0,0,0.0,0.0,0,2574.07
29,1,White,0,0,0.0,0.0,0,2635.1
26,0,White,0,1,72708.0,0.0,0,46408.25
18,1,Black,0,1,64939.1,0.0,0,48658.87
18,0,Asian,1,0,0.0,0.0,0,2741.85
18,0,White,0,1,58972.9,0.0,0,36340.66
24,0,White,1,0,0.0,0.0,0,2449.38
41,1,Other,1,1,127702.2,12000.0,0,84223.6
22,1,White,1,1,69766.0,12000.0,0,48246.7
29,0,Asian,0,1,91251.2,12000.0,0,60925.15
52,0,Black,0,1,202894.1,1000.0,0,134629.66
18,1,Hispanic,0,1,54175.1,0.0,0,37923.05
18,1,Asian,0,0,0.0,1000.0,1,3945.04
19,1,Asian,0,1,62926.8,0.0,0,45688.62
41,0,Black,1,0,0.0,0.0,0,2540.3
34,1,Black,0,0,0.0,9000.0,0,9704.41
31,1,Black,1,1,99842.3,12000.0,0,71969.68
70,0,Asian,0,1,190075.2,0.0,0,148729.75
49,0,Black,0,1,180860.5,12000.0,0,126424.14
30,1,White,1,1,93104.5,0.0,0,69320.89
18,1,Black,1,1,65277.4,0.0,0,46436.95
45,1,White,0,1,130201.8,0.0,0,96709.1
20,1,Other,0,1,64461.9,9000.0,0,47063.55
18,0,White,0,0,0.0,12000.0,0,15538.22
18,1,Black,1,0,0.0,12000.0,0,13668.57
24,0,Black,0,0,0.0,9000.0,0,8691.01
37,1,White,0,1,101834.7,0.0,0,72436.61
30,1,Hispanic,0,1,94128.6,0.0,1,77297.81
25,0,Asian,0,0,0.0,12000.0,0,15933.34
41,0,Asian,1,1,120552.3,0.0,0,81882.44
48,1,White,0,1,129087.0,0.0,1,95362.31
18,1,Black,1,0,0.0,12000.0,0,14732.69
18,1,Black,0,1,60480.8,0.0,1,46719.15
70,1,Black,1,1,238190.0,1000.0,1,189517.62
42,0,White,0,1,123886.8,12000.0,1,136538.26
33,1,Hispanic,1,1,100991.1,1000.0,0,74638.68
18,0,Black,1,1,57938.3,12000.0,0,46274.1
26,1,Black,0,1,79851.0,9000.0,0,58059.0
39,1,White,0,0,0.0,0.0,0,2651.56
25,0,Hispanic,0,1,70875.5,12000.0,0,52707.32
26,0,Other,0,1,80916.2,12000.0,1,66548.97
18,1,White,0,1,61685.3,1000.0,1,59493.11
25,1,Hispanic,0,1,76377.7,12000.0,0,52319.16
46,1,White,0,1,127031.8,12000.0,1,109512.03
70,1,White,1,0,0.0,0.0,1,2160.23
53,1,White,0,1,148544.6,0.0,0,100901.22
18,1,White,1,0,0.0,0.0,0,2454.22
30,1,White,0,1,92933.5,0.0,0,61520.08
40,1,White,0,0,0.0,9000.0,0,9043.64
21,1,White,0,1,64128.7,0.0,0,47324.26
18,1,Other,1,1,64450.8,0.0,0,43978.77
18,0,Other,0,0,0.0,9000.0,0,12039.07
24,0,Hispanic,1,0,0.0,9000.0,0,12298.89
18,0,Other,0,0,0.0,1000.0,0,3835.59
18,0,White,1,0,0.0,9000.0,0,10135.63
18,1,White,1,1,61669.4,9000.0,0,44364.25
18,0,Hispanic,0,0,0.0,12000.0,0,10629.35
18,1,Hispanic,0,0,0.0,0.0,0,2725.12
24,1,Hispanic,0,1,81289.4,12000.0,0,60931.07
18,0,Hispanic,1,0,0.0,1000.0,0,3844.13
27,0,Black,0,0,0.0,0.0,0,2367.65
18,0,Hispanic,0,0,0.0,0.0,0,2601.64
50,1,Asian,0,1,186779.4,0.0,0,124324.06
19,1,Hispanic,0,0,0.0,12000.0,0,13955.8
18,0,Black,1,0,0.0,0.0,0,2405.63
27,1,White,0,0,0.0,12000.0,0,14275.41
18,1,Black,0,1,63706.1,5000.0,1,65209.56
60,1,Asian,1,0,0.0,5000.0,0,6565.49
21,0,Hispanic,1,0,0.0,0.0,0,2258.96
18,1,White,0,1,58863.1,0.0,1,59625.69
18,1,Black,0,1,73281.3,12000.0,0,56527.38
41,1,White,0,1,124122.3,0.0,0,88966.02
18,0,Hispanic,0,0,0.0,9000.0,1,10260.51
38,0,Black,0,1,105572.3,12000.0,0,69133.06
18,0,White,1,0,0.0,12000.0,0,14325.73
60,0,White,0,1,221481.2,9000.0,0,165947.66
40,0,Black,0,1,126042.6,1000.0,0,98935.27
67,1,White,0,1,173770.4,0.0,0,110579.36
31,1,Hispanic,1,0,0.0,0.0,0,3013.3
26,0,Black,1,0,0.0,5000.0,0,6834.29
18,1,Hispanic,0,0,0.0,9000.0,1,10280.01
70,0,Black,0,0,0.0,12000.0,0,10893.26
18,0,White,1,1,59864.4,9000.0,1,61967.95
46,0,Asian,0,1,130003.5,0.0,0,96252.12
18,1,Asian,1,1,71999.2,0.0,0,51189.77
22,0,White,0,0,0.0,0.0,0,2430.67
18,0,White,0,0,0.0,0.0,1,2782.11
23,0,Hispanic,0,0,0.0,5000.0,0,8170.37
63,1,Hispanic,0,1,173059.9,0.0,0,117377.73
18,1,White,1,1,67557.3,0.0,0,49153.35
18,1,White,0,1,66569.9,9000.0,1,46253.0
22,1,Asian,0,1,72404.3,5000.0,0,55561.44
33,0,Hispanic,0,1,97537.4,12000.0,0,68762.28
33,0,White,1,0,0.0,12000.0,0,11258.63
37,1,Asian,0,1,108876.8,12000.0,0,81483.37
33,1,Hispanic,0,1,100505.3,0.0,0,75794.11
18,0,Hispanic,0,0,0.0,0.0,0,2489.71
38,0,White,1,0,0.0,5000.0,0,8128.8
18,1,Asian,1,0,0.0,0.0,0,2642.18
18,1,White,1,1,67016.4,0.0,0,45922.28
37,1,White,1,1,110038.0,0.0,0,86137.67
47,1,White,1,1,127872.6,0.0,0,90000.17
18,0,Asian,0,0,0.0,9000.0,0,12943.49
22,0,Black,0,0,0.0,9000.0,0,5935.12
18,0,Asian,0,1,54256.9,12000.0,0,38686.69
23,1,White,1,1,71696.1,5000.0,0,48386.93
31,1,White,0,1,93819.9,0.0,0,72794.52
18,1,Asian,0,1,62260.7,0.0,0,48465.06
18,0,Hispanic,0,0,0.0,12000.0,0,13884.43
18,1,Asian,0,0,0.0,5000.0,0,5268.66
18,0,Hispanic,0,0,0.0,0.0,0,2688.23
19,0,Hispanic,0,1,63600.3,9000.0,0,47680.82
42,1,Other,1,1,125258.2,9000.0,0,94149.06
18,1,Asian,1,0,0.0,0.0,0,2742.86
18,0,Asian,1,1,66717.0,0.0,1,51841.0
18,0,White,1,1,61002.3,0.0,1,52187.66
18,1,Black,0,0,0.0,0.0,0,2551.55
27,0,White,0,0,0.0,0.0,0,2238.44
22,1,Asian,0,0,0.0,5000.0,0,5788.05
18,1,Asian,0,0,0.0,0.0,0,2685.46
20,0,White,0,0,0.0,0.0,0,2219.13
48,1,Asian,1,1,191335.2,0.0,0,144468.36
47,0,Hispanic,0,1,129117.2,9000.0,0,100612.3
25,1,White,0,0,0.0,12000.0,0,12829.37
35,0,Black,0,1,104599.5,0.0,1,78594.27
18,0,White,0,0,0.0,1000.0,1,3919.62
23,1,Black,0,1,77542.7,9000.0,0,54823.57
18,1,White,0,0,0.0,0.0,0,2533.45
18,0,White,0,0,0.0,12000.0,0,10859.04
19,0,Other,1,1,72660.1,0.0,0,49737.14
27,1,Asian,0,1,81782.8,9000.0,1,65983.43
19,1,Black,0,1,66160.0,0.0,0,48104.52
18,0,Hispanic,0,1,59632.7,0.0,0,46767.88
18,0,Hispanic,0,1,61983.1,12000.0,0,40274.3
18,0,Other,1,1,62282.5,12000.0,1,51258.38
19,1,Hispanic,0,1,70057.1,0.0,0,50377.7
27,1,Hispanic,0,1,79267.6,0.0,0,52164.42
18,1,Other,0,0,0.0,0.0,0,2424.77
43,1,Black,1,1,122815.7,0.0,1,100794.46
18,0,White,0,1,64617.3,12000.0,1,48377.59
31,1,Asian,1,0,0.0,12000.0,0,13665.19
18,1,White,0,1,60716.2,9000.0,0,41691.4
18,1,Asian,1,1,59265.0,9000.0,0,39212.97
23,0,Asian,0,1,70680.3,0.0,0,46369.59
40,1,Hispanic,0,1,117192.9,12000.0,0,81814.66
18,1,Black,1,0,0.0,12000.0,0,6695.64
35,0,White,1,1,103941.2,12000.0,0,70431.72
45,1,White,0,1,121724.5,9000.0,0,93860.4
18,0,White,0,1,60846.1,0.0,0,43198.29
38,0,White,1,0,0.0,0.0,0,2468.98
33,1,White,1,1,92691.5,9000.0,0,66417.13
18,1,White,0,0,0.0,1000.0,0,3013.09
52,1,White,0,1,196434.7,0.0,0,122248.51
22,1,White,0,1,73559.4,0.0,0,53988.96
58,1,White,0,1,163848.3,9000.0,0,117553.21
22,1,Hispanic,0,0,0.0,0.0,0,2667.63
70,1,Black,0,0,0.0,0.0,0,2516.87
18,0,Hispanic,0,0,0.0,0.0,1,3156.13
29,1,Other,1,1,91413.4,9000.0,0,64648.84
37,1,Hispanic,1,1,107245.0,12000.0,1,87891.41
62,1,Asian,1,1,161912.5,9000.0,0,110764.99
18,1,Other,0,1,58696.4,0.0,1,37307.92
21,1,Black,1,0,0.0,0.0,0,2495.35
27,0,White,0,1,77257.4,12000.0,0,56729.01
52,0,White,0,1,141682.9,0.0,1,118041.6
18,0,Black,0,1,57042.1,0.0,0,37677.17
36,0,White,0,1,104218.4,0.0,0,68280.14
36,1,White,1,1,102262.2,1000.0,0,70256.42
26,1,Hispanic,0,1,78939.0,0.0,0,49826.18
18,1,Hispanic,0,0,0.0,1000.0,0,3242.06
40,1,Hispanic,0,1,171104.0,0.0,0,126893.92
18,0,Asian,0,0,0.0,12000.0,0,11069.6
21,1,Hispanic,1,0,0.0,0.0,1,2817.33
21,1,Black,0,0,0.0,0.0,0,2928.69
18,1,White,1,1,63725.5,0.0,0,41811.02
18,1,White,1,1,64407.2,1000.0,0,49592.22
30,1,White,0,1,93115.8,0.0,0,60520.2
47,1,Hispanic,0,1,138748.6,12000.0,0,114919.05
24,0,White,0,1,69936.4,12000.0,0,48248.73
18,1,Hispanic,1,0,0.0,5000.0,0,5640.16
40,1,Black,0,1,111476.2,9000.0,0,83557.75
35,1,Black,0,1,101281.6,0.0,0,60398.68
18,0,Black,1,1,67537.1,12000.0,0,49974.77
37,1,Hispanic,0,0,0.0,0.0,0,2366.66
18,0,Hispanic,0,0,0.0,0.0,0,2513.7
29,0,Asian,0,1,87467.0,0.0,0,57893.5
20,1,Black,0,0,0.0,0.0,0,2459.37
